wastewater_treatment_plant.name,target,collection_date,wastewater_treatment_plant.ara_id,assay,lod,load,load_median
STEP Neuchatel,IAV-M,2024-09-14,645800,RESPV6,6000,0,368421.47
STEP Neuchatel,IAV-M,2024-09-15,645800,RESPV6,6000,1003543,184210.735
STEP Neuchatel,IAV-M,2024-09-16,NA,NA,NA,NA,184210.735
STEP Neuchatel,IAV-M,2024-09-17,NA,NA,NA,NA,378449.4
STEP Neuchatel,IAV-M,2024-09-18,645800,RESPV6,6000,0,865087.55
STEP Neuchatel,IAV-M,2024-09-19,NA,NA,NA,NA,378449.4
STEP Neuchatel,IAV-M,2024-09-20,645800,RESPV6,6000,756898.8,378449.4
STEP Neuchatel,IAV-M,2024-09-21,645800,RESPV6,6000,973276.3,378449.4
STEP Neuchatel,IAV-M,2024-09-22,645800,RESPV6,6000,0,756898.8
STEP Neuchatel,IAV-M,2024-09-23,NA,NA,NA,NA,865087.55
STEP Neuchatel,IAV-M,2024-09-24,NA,NA,NA,NA,905205.8500000001
STEP Neuchatel,IAV-M,2024-09-25,NA,NA,NA,NA,418567.7
STEP Neuchatel,IAV-M,2024-09-26,645800,RESPV6,6000,1169418.5,620304.56
STEP Neuchatel,IAV-M,2024-09-27,645800,RESPV6,6000,837135.4,416204.12
STEP Neuchatel,IAV-M,2024-09-28,645800,RESPV6,6000,0,416204.12
STEP Neuchatel,IAV-M,2024-09-29,645800,RESPV6,6000,403473.72,416204.12
STEP Neuchatel,IAV-M,2024-09-30,645800,RESPV6,6000,416204.12,409838.92
STEP Neuchatel,IAV-M,2024-10-01,NA,NA,NA,NA,409838.92
STEP Neuchatel,IAV-M,2024-10-02,NA,NA,NA,NA,409838.92
STEP Neuchatel,IAV-M,2024-10-03,NA,NA,NA,NA,392913.545
STEP Neuchatel,IAV-M,2024-10-04,645800,RESPV6,6000,759560.06,369622.97
STEP Neuchatel,IAV-M,2024-10-05,645800,RESPV6,6000,0,184811.485
STEP Neuchatel,IAV-M,2024-10-06,645800,RESPV6,6000,369622.97,184811.485
STEP Neuchatel,IAV-M,2024-10-07,NA,NA,NA,NA,184811.485
STEP Neuchatel,IAV-M,2024-10-08,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-10-09,NA,NA,NA,NA,184811.485
STEP Neuchatel,IAV-M,2024-10-10,NA,NA,NA,NA,259811.375
STEP Neuchatel,IAV-M,2024-10-11,645800,RESPV6,6000,0,259811.375
STEP Neuchatel,IAV-M,2024-10-12,645800,RESPV6,6000,519622.75,519622.75
STEP Neuchatel,IAV-M,2024-10-13,645800,RESPV6,6000,2587973.8,259811.375
STEP Neuchatel,IAV-M,2024-10-14,NA,NA,NA,NA,259811.375
STEP Neuchatel,IAV-M,2024-10-15,NA,NA,NA,NA,851397.375
STEP Neuchatel,IAV-M,2024-10-16,645800,RESPV6,6000,0,591586
STEP Neuchatel,IAV-M,2024-10-17,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-10-18,645800,RESPV6,6000,1183172,0
STEP Neuchatel,IAV-M,2024-10-19,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-10-20,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-10-21,NA,NA,NA,NA,372840.375
STEP Neuchatel,IAV-M,2024-10-22,NA,NA,NA,NA,160859.85
STEP Neuchatel,IAV-M,2024-10-23,NA,NA,NA,NA,160859.85
STEP Neuchatel,IAV-M,2024-10-24,645800,RESPV6,6000,745680.75,533700.225
STEP Neuchatel,IAV-M,2024-10-25,645800,RESPV6,6000,321719.7,321719.7
STEP Neuchatel,IAV-M,2024-10-26,645800,RESPV6,6000,0,321719.7
STEP Neuchatel,IAV-M,2024-10-27,645800,RESPV6,6000,4676564,321719.7
STEP Neuchatel,IAV-M,2024-10-28,645800,RESPV6,6000,0,160859.85
STEP Neuchatel,IAV-M,2024-10-29,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-10-30,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-10-31,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-01,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-02,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-03,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-04,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-05,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-06,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-07,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-08,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-09,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-10,645800,RESPV6,6000,869137.1,0
STEP Neuchatel,IAV-M,2024-11-11,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-12,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-13,645800,RESPV6,6000,0,351777.65
STEP Neuchatel,IAV-M,2024-11-14,NA,NA,NA,NA,0
STEP Neuchatel,IAV-M,2024-11-15,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-16,645800,RESPV6,6000,703555.3,0
STEP Neuchatel,IAV-M,2024-11-17,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-18,NA,NA,NA,NA,351777.65
STEP Neuchatel,IAV-M,2024-11-19,NA,NA,NA,NA,351777.65
STEP Neuchatel,IAV-M,2024-11-20,NA,NA,NA,NA,364196.55
STEP Neuchatel,IAV-M,2024-11-21,645800,RESPV6,6000,728393.1,1087224.1
STEP Neuchatel,IAV-M,2024-11-22,645800,RESPV6,6000,0,1446055.1
STEP Neuchatel,IAV-M,2024-11-23,645800,RESPV6,6000,1446055.1,1446055.1
STEP Neuchatel,IAV-M,2024-11-24,645800,RESPV6,6000,9646818,1446055.1
STEP Neuchatel,IAV-M,2024-11-25,645800,RESPV6,6000,2695547.8,2070801.45
STEP Neuchatel,IAV-M,2024-11-26,NA,NA,NA,NA,2070801.45
STEP Neuchatel,IAV-M,2024-11-27,NA,NA,NA,NA,1347773.9
STEP Neuchatel,IAV-M,2024-11-28,NA,NA,NA,NA,1003389.7
STEP Neuchatel,IAV-M,2024-11-29,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2024-11-30,645800,RESPV6,6000,0,459205.72
STEP Neuchatel,IAV-M,2024-12-01,645800,RESPV6,6000,2006779.4,459205.72
STEP Neuchatel,IAV-M,2024-12-02,NA,NA,NA,NA,459205.72
STEP Neuchatel,IAV-M,2024-12-03,645800,RESPV6,6000,918411.44,1462595.42
STEP Neuchatel,IAV-M,2024-12-04,NA,NA,NA,NA,2160373.0999999996
STEP Neuchatel,IAV-M,2024-12-05,NA,NA,NA,NA,1616189.1199999999
STEP Neuchatel,IAV-M,2024-12-06,645800,RESPV6,6000,2313966.8,1616189.1199999999
STEP Neuchatel,IAV-M,2024-12-07,645800,RESPV6,6000,3985815.8,2313966.8
STEP Neuchatel,IAV-M,2024-12-08,645800,RESPV6,6000,888015.4,3149891.3
STEP Neuchatel,IAV-M,2024-12-09,NA,NA,NA,NA,3149891.3
STEP Neuchatel,IAV-M,2024-12-10,NA,NA,NA,NA,5231628.9
STEP Neuchatel,IAV-M,2024-12-11,645800,RESPV6,6000,6477442,7878145
STEP Neuchatel,IAV-M,2024-12-12,NA,NA,NA,NA,11327389.5
STEP Neuchatel,IAV-M,2024-12-13,645800,RESPV6,6000,9278848,11327389.5
STEP Neuchatel,IAV-M,2024-12-14,645800,RESPV6,6000,32833838,11327389.5
STEP Neuchatel,IAV-M,2024-12-15,645800,RESPV6,6000,13375931,13375931
STEP Neuchatel,IAV-M,2024-12-16,NA,NA,NA,NA,13484133.5
STEP Neuchatel,IAV-M,2024-12-17,NA,NA,NA,NA,14595900
STEP Neuchatel,IAV-M,2024-12-18,NA,NA,NA,NA,14595900
STEP Neuchatel,IAV-M,2024-12-19,645800,RESPV6,6000,13592336,22184681
STEP Neuchatel,IAV-M,2024-12-20,645800,RESPV6,6000,15599464,15599464
STEP Neuchatel,IAV-M,2024-12-21,645800,RESPV6,6000,28769898,15599464
STEP Neuchatel,IAV-M,2024-12-22,645800,RESPV6,6000,48962960,15599464
STEP Neuchatel,IAV-M,2024-12-23,645800,RESPV6,6000,8963165,22184681
STEP Neuchatel,IAV-M,2024-12-24,NA,NA,NA,NA,20217824.5
STEP Neuchatel,IAV-M,2024-12-25,NA,NA,NA,NA,16488474.5
STEP Neuchatel,IAV-M,2024-12-26,NA,NA,NA,NA,15000102.5
STEP Neuchatel,IAV-M,2024-12-27,645800,RESPV6,6000,11665751,18334454
STEP Neuchatel,IAV-M,2024-12-28,645800,RESPV6,6000,21311198,18334454
STEP Neuchatel,IAV-M,2024-12-29,645800,RESPV6,6000,18334454,19822826
STEP Neuchatel,IAV-M,2024-12-30,NA,NA,NA,NA,19822826
STEP Neuchatel,IAV-M,2024-12-31,NA,NA,NA,NA,21311198
STEP Neuchatel,IAV-M,2025-01-01,645800,RESPV6,6000,47963932,33921652
STEP Neuchatel,IAV-M,2025-01-02,NA,NA,NA,NA,33921652
STEP Neuchatel,IAV-M,2025-01-03,NA,NA,NA,NA,38260108
STEP Neuchatel,IAV-M,2025-01-04,645800,RESPV6,6000,33921652,38260108
STEP Neuchatel,IAV-M,2025-01-05,645800,RESPV6,6000,21347220,33921652
STEP Neuchatel,IAV-M,2025-01-06,645800,RESPV6,6000,42598564,29145196
STEP Neuchatel,IAV-M,2025-01-07,NA,NA,NA,NA,29145196
STEP Neuchatel,IAV-M,2025-01-08,NA,NA,NA,NA,22857980
STEP Neuchatel,IAV-M,2025-01-09,645800,RESPV6,6000,24368740,20349792.5
STEP Neuchatel,IAV-M,2025-01-10,NA,NA,NA,NA,18806037.5
STEP Neuchatel,IAV-M,2025-01-11,645800,RESPV6,6000,15296696,18806037.5
STEP Neuchatel,IAV-M,2025-01-12,645800,RESPV6,6000,16330845,18806037.5
STEP Neuchatel,IAV-M,2025-01-13,645800,RESPV6,6000,21281230,16330845
STEP Neuchatel,IAV-M,2025-01-14,NA,NA,NA,NA,18806037.5
STEP Neuchatel,IAV-M,2025-01-15,NA,NA,NA,NA,22336651
STEP Neuchatel,IAV-M,2025-01-16,NA,NA,NA,NA,25410568
STEP Neuchatel,IAV-M,2025-01-17,645800,RESPV6,6000,23392072,32098728
STEP Neuchatel,IAV-M,2025-01-18,645800,RESPV6,6000,36768392,27828088
STEP Neuchatel,IAV-M,2025-01-19,645800,RESPV6,6000,27429064,27828088
STEP Neuchatel,IAV-M,2025-01-20,645800,RESPV6,6000,41163136,27828088
STEP Neuchatel,IAV-M,2025-01-21,645800,RESPV6,6000,27828088,32298240
STEP Neuchatel,IAV-M,2025-01-22,NA,NA,NA,NA,34495612
STEP Neuchatel,IAV-M,2025-01-23,NA,NA,NA,NA,34495612
STEP Neuchatel,IAV-M,2025-01-24,NA,NA,NA,NA,40543532
STEP Neuchatel,IAV-M,2025-01-25,645800,RESPV6,6000,53258976,53258976
STEP Neuchatel,IAV-M,2025-01-26,645800,RESPV6,6000,19658896,50508026
STEP Neuchatel,IAV-M,2025-01-27,645800,RESPV6,6000,72670770,50508026
STEP Neuchatel,IAV-M,2025-01-28,NA,NA,NA,NA,50508026
STEP Neuchatel,IAV-M,2025-01-29,645800,RESPV6,6000,47757076,36650857
STEP Neuchatel,IAV-M,2025-01-30,NA,NA,NA,NA,38883448
STEP Neuchatel,IAV-M,2025-01-31,NA,NA,NA,NA,38883448
STEP Neuchatel,IAV-M,2025-02-01,645800,RESPV6,6000,25544638,38883448
STEP Neuchatel,IAV-M,2025-02-02,645800,RESPV6,6000,30009820,30009820
STEP Neuchatel,IAV-M,2025-02-03,645800,RESPV6,6000,52117328,39288202
STEP Neuchatel,IAV-M,2025-02-04,NA,NA,NA,NA,39288202
STEP Neuchatel,IAV-M,2025-02-05,NA,NA,NA,NA,46201332
STEP Neuchatel,IAV-M,2025-02-06,645800,RESPV6,6000,48566584,50341956
STEP Neuchatel,IAV-M,2025-02-07,NA,NA,NA,NA,46201332
STEP Neuchatel,IAV-M,2025-02-08,645800,RESPV6,6000,43836080,46201332
STEP Neuchatel,IAV-M,2025-02-09,645800,RESPV6,6000,54845120,46201332
STEP Neuchatel,IAV-M,2025-02-10,645800,RESPV6,6000,37163744,43836080
STEP Neuchatel,IAV-M,2025-02-11,NA,NA,NA,NA,40499912
STEP Neuchatel,IAV-M,2025-02-12,NA,NA,NA,NA,23550473
STEP Neuchatel,IAV-M,2025-02-13,NA,NA,NA,NA,11575453.5
STEP Neuchatel,IAV-M,2025-02-14,645800,RESPV6,6000,9937202,11575453.5
STEP Neuchatel,IAV-M,2025-02-15,645800,RESPV6,6000,9052173,13213705
STEP Neuchatel,IAV-M,2025-02-16,645800,RESPV6,6000,13213705,13213705
STEP Neuchatel,IAV-M,2025-02-17,645800,RESPV6,6000,37224496,13213705
STEP Neuchatel,IAV-M,2025-02-18,645800,RESPV6,6000,31476788,22345246.5
STEP Neuchatel,IAV-M,2025-02-19,NA,NA,NA,NA,29070107
STEP Neuchatel,IAV-M,2025-02-20,NA,NA,NA,NA,29070107
STEP Neuchatel,IAV-M,2025-02-21,NA,NA,NA,NA,24593760
STEP Neuchatel,IAV-M,2025-02-22,645800,RESPV6,6000,26663426,22524094
STEP Neuchatel,IAV-M,2025-02-23,645800,RESPV6,6000,22524094,19379308.5
STEP Neuchatel,IAV-M,2025-02-24,645800,RESPV6,6000,16234523,19379308.5
STEP Neuchatel,IAV-M,2025-02-25,NA,NA,NA,NA,19379308.5
STEP Neuchatel,IAV-M,2025-02-26,645800,RESPV6,6000,10798399,13516461
STEP Neuchatel,IAV-M,2025-02-27,NA,NA,NA,NA,11229283.5
STEP Neuchatel,IAV-M,2025-02-28,NA,NA,NA,NA,10692678.5
STEP Neuchatel,IAV-M,2025-03-01,645800,RESPV6,6000,10025092,10692678.5
STEP Neuchatel,IAV-M,2025-03-02,645800,RESPV6,6000,11660168,10586958
STEP Neuchatel,IAV-M,2025-03-03,645800,RESPV6,6000,10586958,11123563
STEP Neuchatel,IAV-M,2025-03-04,NA,NA,NA,NA,11123563
STEP Neuchatel,IAV-M,2025-03-05,NA,NA,NA,NA,11123563
STEP Neuchatel,IAV-M,2025-03-06,645800,RESPV6,6000,64526868,6691261.9
STEP Neuchatel,IAV-M,2025-03-07,NA,NA,NA,NA,4296039.4
STEP Neuchatel,IAV-M,2025-03-08,645800,RESPV6,6000,1818633,4296039.4
STEP Neuchatel,IAV-M,2025-03-09,645800,RESPV6,6000,2795565.8,4296039.4
STEP Neuchatel,IAV-M,2025-03-10,645800,RESPV6,6000,5796513,2795565.8
STEP Neuchatel,IAV-M,2025-03-11,NA,NA,NA,NA,2865585.8
STEP Neuchatel,IAV-M,2025-03-12,NA,NA,NA,NA,3465882
STEP Neuchatel,IAV-M,2025-03-13,NA,NA,NA,NA,4173538.1
STEP Neuchatel,IAV-M,2025-03-14,645800,RESPV6,6000,2935605.8,3974976.6
STEP Neuchatel,IAV-M,2025-03-15,645800,RESPV6,6000,3996158.2,3996158.2
STEP Neuchatel,IAV-M,2025-03-16,645800,RESPV6,6000,4350918,3996158.2
STEP Neuchatel,IAV-M,2025-03-17,645800,RESPV6,6000,3953795,3996158.2
STEP Neuchatel,IAV-M,2025-03-18,645800,RESPV6,6000,4329798.5,4162978.35
STEP Neuchatel,IAV-M,2025-03-19,NA,NA,NA,NA,4141796.75
STEP Neuchatel,IAV-M,2025-03-20,NA,NA,NA,NA,4141796.75
STEP Neuchatel,IAV-M,2025-03-21,NA,NA,NA,NA,4147490.75
STEP Neuchatel,IAV-M,2025-03-22,645800,RESPV6,6000,2397658,3965183
STEP Neuchatel,IAV-M,2025-03-23,645800,RESPV6,6000,8246967.5,3181420.5
STEP Neuchatel,IAV-M,2025-03-24,645800,RESPV6,6000,3965183,3181420.5
STEP Neuchatel,IAV-M,2025-03-25,NA,NA,NA,NA,3181420.5
STEP Neuchatel,IAV-M,2025-03-26,645800,RESPV6,6000,2076678.1,4409052.5
STEP Neuchatel,IAV-M,2025-03-27,NA,NA,NA,NA,3347581.9
STEP Neuchatel,IAV-M,2025-03-28,NA,NA,NA,NA,3443910.8
STEP Neuchatel,IAV-M,2025-03-29,645800,RESPV6,6000,4852922,3443910.8
STEP Neuchatel,IAV-M,2025-03-30,645800,RESPV6,6000,2729980.8,4157840.8
STEP Neuchatel,IAV-M,2025-03-31,645800,RESPV6,6000,4157840.8,3443910.8
STEP Neuchatel,IAV-M,2025-04-01,NA,NA,NA,NA,3443910.8
STEP Neuchatel,IAV-M,2025-04-02,NA,NA,NA,NA,1710667.8499999999
STEP Neuchatel,IAV-M,2025-04-03,645800,RESPV6,6000,648967.94,928896.2
STEP Neuchatel,IAV-M,2025-04-04,NA,NA,NA,NA,928896.2
STEP Neuchatel,IAV-M,2025-04-05,645800,RESPV6,6000,691354.9,928896.2
STEP Neuchatel,IAV-M,2025-04-06,645800,RESPV6,6000,1166437.5,928896.2
STEP Neuchatel,IAV-M,2025-04-07,645800,RESPV6,6000,1798562.6,1166437.5
STEP Neuchatel,IAV-M,2025-04-08,NA,NA,NA,NA,1111451.3
STEP Neuchatel,IAV-M,2025-04-09,NA,NA,NA,NA,1111451.3
STEP Neuchatel,IAV-M,2025-04-10,NA,NA,NA,NA,961023.8300000001
STEP Neuchatel,IAV-M,2025-04-11,645800,RESPV6,6000,1056465.1,961023.8300000001
STEP Neuchatel,IAV-M,2025-04-12,645800,RESPV6,6000,351659.1,907324.06
STEP Neuchatel,IAV-M,2025-04-13,645800,RESPV6,6000,865582.56,907324.06
STEP Neuchatel,IAV-M,2025-04-14,645800,RESPV6,6000,1300797.1,907324.06
STEP Neuchatel,IAV-M,2025-04-15,645800,RESPV6,6000,907324.06,886453.31
STEP Neuchatel,IAV-M,2025-04-16,NA,NA,NA,NA,886453.31
STEP Neuchatel,IAV-M,2025-04-17,NA,NA,NA,NA,453662.03
STEP Neuchatel,IAV-M,2025-04-18,NA,NA,NA,NA,453662.03
STEP Neuchatel,IAV-M,2025-04-19,645800,RESPV6,6000,0,0
STEP Neuchatel,IAV-M,2025-04-20,645800,RESPV6,6000,0,162143.42
STEP Neuchatel,IAV-M,2025-04-21,645800,RESPV6,6000,1308386.4,162143.42
STEP Neuchatel,IAV-M,2025-04-22,NA,NA,NA,NA,162143.42
STEP Neuchatel,IAV-M,2025-04-23,645800,RESPV6,6000,324286.84,325811.12
STEP Neuchatel,IAV-M,2025-04-24,NA,NA,NA,NA,571520.25
STEP Neuchatel,IAV-M,2025-04-25,NA,NA,NA,NA,571520.25
STEP Neuchatel,IAV-M,2025-04-26,645800,RESPV6,6000,327335.4,571520.25
